idsow,order_no,operation_no,ssbr_id,part_number,part_name,model,customer,location,wct_group,workcenter,operationtext,workcenterdescription,planhours,systemstatus,confirmation,status,finish_date,codenumber,weight,created_by,type,group,category,remark,sync,plan_start,plan_finish,actual_start,actual_finish,actual_progress,actual_hours
470081,1000102779,5,SFRM-384,,Housing Chamber Brake,,PT. Cipta Kridatama,Site BMB,DIS,M5153DIS,Post Cleaning,,1,,,,,10001027795,,,,1,,,,,,,,,
470102,1000102779,170,SFRM-384,,Housing Chamber Brake,,PT. Cipta Kridatama,Site BMB,HDR,M5153HDR,Handressing,,2,,,,,1.0001E+12,,,,1,,,,,,,,,
470103,1000102779,180,SFRM-384,,Housing Chamber Brake,,PT. Cipta Kridatama,Site BMB,QC2,M5153QC2,Post Inspection,,1,,,,,1.0001E+12,,,,1,,,,,,,,,
470091,1000102779,60,SFRM-384,,Housing Chamber Brake,,PT. Cipta Kridatama,Site BMB,MGN1,M5153COR,Machining profile joint cap prior to joint,,4,,,,,1.0001E+11,,,,1,,,,,,,,,
470090,1000102779,50,SFRM-384,,Housing Chamber Brake,,PT. Cipta Kridatama,Site BMB,MGN1,M5153COR,Cut off tube from Cap,,4,,,,,1.0001E+11,,,,1,,,,,,,,,
470104,1000102780,10,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,WM2,M5153WM2,Tig weld Dent,,2,,,,,1.0001E+11,,,,2,,,,,,,,,
470109,1000102780,60,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,HDR,M5153HDR,Handressing,,1,,,,,1.0001E+11,,,,2,,,,,,,,,
470106,1000102780,30,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,SYG,M5153COR,Strip OD Guide,,2,,,,,1.0001E+11,,,,2,,,,,,,,,
470107,1000102780,40,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,WF3,M5153WF3,Weld build up OD Guide,,4,,,,,1.0001E+11,,,,2,,,,,,,,,
470105,1000102780,20,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,MGN1,M5153COR,Machining ex tig weld,,4,,,,,1.0001E+11,,,,2,,,,,,,,,
470110,1000102780,70,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,QC2,M5153QC2,Post Inspection,,1,,,,,1.0001E+11,,,,2,,,,,,,,,
470108,1000102780,50,SFRM-384,,Guide Chamber Brake,,PT. Cipta Kridatama,Site BMB,SYG,M5153COR,Machining OD Guide,,8,,,,,1.0001E+11,,,,2,,,,,,,,,
470115,1000102781,40,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,WF3,M5153WF3,Remove crack area,,1,,,,,1.0001E+11,,,,3,,,,,,,,,
470118,1000102781,70,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,WF3,M5153WF3,Weld build up OD Thread,,16,,,,,1.0001E+11,,,,3,,,,,,,,,
470119,1000102781,80,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,SYG,M5153COR,Machining OD Thread ,,3.9,,,,,1.0001E+11,,,,3,,,,,,,,,
470120,1000102781,90,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,SYG,M5153COR,Skim ex weld  dent area,,2,,,,,1.0001E+11,,,,3,,,,,,,,,
470121,1000102781,100,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,POL1,M5153PL2,Pre polish OD rod prior to chrome,,4,,,,,1.0001E+12,,,,3,,,,,,,,,
470123,1000102781,120,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,HCP2,M5153CP2,Extra ardchrome OD Of Rod,,4,,,,,1.0001E+12,,,,3,,,,,,,,,
470116,1000102781,50,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,WF3,M5153WF3,Weld Cracks,,1.5,,,,,1.0001E+11,,,,3,,,,,,,,,
517413,1000120876,1501,SHSP-86-I,223-9657,Rod As Front Suspension,777,Cipta Kridatama PT.,BIB,MGN1,M5153COR,Remove exwelding face area,,3,,,,,1.00012E+13,0,,,3,,,,,,,,,
517414,1000120876,1502,SHSP-86-I,223-9657,Rod As Front Suspension,777,Cipta Kridatama PT.,BIB,RD,M5153RD1,re-drill & tap hole,,6,,,,,1.00012E+13,0,,,3,,,,,,,,,
470114,1000102781,30,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,SYG,M5153COR,Strip OD Threads,,2,,,,,1.0001E+11,,,,3,,,,,,,,,
470113,1000102781,20,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,QC2,M5153QC2,Inspect crack after dechome,,1,,,,,1.0001E+11,,,,3,,,,,,,,,
470112,1000102781,10,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,HCP1,M5153CP1,Strip OD Rod ( Dechrome Process ),,4,,,,,1.0001E+11,,,,3,,,,,,,,,
470111,1000102781,3,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,DIS,M5153DIS,Diss Assembly,,4,,,,,10001027813,,,,3,,,,,,,,,
470126,1000102781,150,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,QC2,M5153QC2,Post Inspect,,1,,,,,1.0001E+12,,,,3,,,,,,,,,
470125,1000102781,140,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,HDR,M5153HDR,Handressing,,2,,,,,1.0001E+12,,,,3,,,,,,,,,
470124,1000102781,130,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,POL1,M5153PL2,Final polish OD rod,,8,,,,,1.0001E+12,,,,3,,,,,,,,,
470122,1000102781,110,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,HCP2,M5153CP2,Hardchrome OD Of Rod,,4,,,,,1.0001E+12,,,,3,,,,,,,,,
470117,1000102781,60,SFRM-384,,Shaft Chamber Brake,,PT. Cipta Kridatama,Site BMB,WM2,M5153WM2,Weld dent area,,1,,,,,1.0001E+11,,,,3,,,,,,,,,
470127,1000102782,10,SFRM-384,,Head Chamber Brake,,PT. Cipta Kridatama,Site BMB,WM2,M5153WM2,Tig weld Dent and worn out,,1,,,,,1.0001E+11,,,,4,,,,,,,,,
470130,1000102782,40,SFRM-384,,Head Chamber Brake,,PT. Cipta Kridatama,Site BMB,QC2,M5153QC2,Post Inspection,,1,,,,,1.0001E+11,,,,4,,,,,,,,,
470129,1000102782,30,SFRM-384,,Head Chamber Brake,,PT. Cipta Kridatama,Site BMB,HDR,M5153HDR,Handressing,,1,,,,,1.0001E+11,,,,4,,,,,,,,,
470128,1000102782,20,SFRM-384,,Head Chamber Brake,,PT. Cipta Kridatama,Site BMB,MGN1,M5153COR,Machining ex tig weld,,2,,,,,1.0001E+11,,,,4,,,,,,,,,
455874,1000098206,90,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Install & Weld Joint new develop plate to front side ,,6.5,,,,,1.0001E+11,,,,1,,,,,,,,,
455875,1000098206,100,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Install & Weld Joint bosses,,1,,,,,1.0001E+12,,,,1,,,,,,,,,
455876,1000098206,110,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Install & Weld Joint tube,,8,,,,,1.0001E+12,,,,1,,,,,,,,,
455856,1000098206,10,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Remove Plate (Front Side),,6,,,,,1.0001E+11,,,,1,,,,,,,,,
455857,1000098206,20,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Remove Bosses,,1,,,,,1.0001E+11,,,,1,,,,,,,,,
455858,1000098206,30,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Remove tube,,1,,,,,1.0001E+11,,,,1,,,,,,,,,
517415,1000122849,20,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,PPC,,Order Material Plate,,0,,,,,1.00012E+11,0,,,1,,1 Pcs BIS80 280X250X120,,,,,,,
455860,1000098206,50,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,HDR,M5153HDR,Clean & Buffing inner Area & Make Sure that Corossio has Removed,,11,,,,,1.0001E+11,,,,1,,,,,,,,,
455870,1000098206,81,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Remove Crack,,2,,,,,1.0001E+11,,,,1,,,,,,,,,
455871,1000098206,82,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,WF3,M5153WF3,Weld Crack,,3,,,,,1.0001E+11,,,,1,,,,,,,,,
455872,1000098206,83,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,HDR,M5153HDR,Grind ex weld,,5,,,,,1.0001E+11,,,,1,,,,,,,,,
455873,1000098206,84,SFRM-386,,Fuel Tank,,PT. Trakindo Utama,Site Batulicin,QC2,M5153QC2,Check Crack,,30,,,,,1.0001E+11,,,,1,,,,,,,,,
517416,1000122849,30,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,PRM2,M5153PRM2,Cutting and Profil Material Eye,,4,,,,,1.00012E+11,0,,,1,,,,,,,,,
517417,1000122849,40,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,MGN1,M5153COR,Machining Material Eye,,8,,,,,1.00012E+11,0,,,1,,,,,,,,,
517418,1000122849,50,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,WF3,M5153WF3,Cutting broken equalizer,,2,,,,,1.00012E+11,0,,,1,,,,,,,,,
517419,1000122849,60,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,HB,M5153CLT,Machining Broken equalizer,,8,,,,,1.00012E+11,0,,,1,,,,,,,,,
517420,1000122849,70,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,FIT,M5153FIT,Setting Broken equalizer & eye,,4,,,,,1.00012E+11,0,,,1,,,,,,,,,
517421,1000122849,80,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,WF3,M5153WF3,Welding Joint Broken equalizer & Eye,,15,,,,,1.00012E+11,0,,,1,,,,,,,,,
517422,1000122849,90,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,WF3,M5153WF3,Stress Relieving / PWHT,,24,,,,,1.00012E+11,0,,,1,,,,,,,,,
517423,1000122849,100,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,WF3,M5153WF3,Repair all indication crack,,8,,,,,1.00012E+12,0,,,1,,,,,,,,,
517424,1000122849,110,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,LBP,M5153LBP,Strip ID Center bores,,6,,,,,1.00012E+12,0,,,1,,,,,,,,,
517425,1000122849,120,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,LBP,M5153LBP,Strip ID eye (RH),,4,,,,,1.00012E+12,0,,,1,,,,,,,,,
517426,1000122849,130,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,WM1,M5153WM1,Build Up ID & Face Center Bore,,12,,,,,1.00012E+12,0,,,1,,,,,,,,,
517427,1000122849,140,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,WM1,M5153WM1,Build up ID & Face eye (RH),,8,,,,,1.00012E+12,0,,,1,,,,,,,,,
517428,1000122849,150,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,LBP,M5153LBP,Machining ID Bore,,20,,,,,1.00012E+12,0,,,1,,,,,,,,,
517429,1000122849,160,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,LBP,M5153LBP,Machining ID Eye (LH),,12,,,,,1.00012E+12,0,,,1,,,,,,,,,
517430,1000122849,170,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,LBP,M5153LBP,Machining ID Eye (RH),,12,,,,,1.00012E+12,0,,,1,,,,,,,,,
517431,1000122849,180,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,RD,M5153RD1,Drill Nipple Grease seat,,4,,,,,1.00012E+12,0,,,1,,,,,,,,,
517432,1000122849,190,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,HDR,M5153HDR,Handressing,,2,,,,,1.00012E+12,0,,,1,,,,,,,,,
517433,1000122849,200,SUCP-159,,Equalizer Bar,D10T,PT. Cipta Kridatama,BMB,QC2,M5153QC2,Final Inspection,,2,,,,,1.00012E+12,0,,,1,,,,,,,,,
456711,1000098370,100,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Top Box,,44,,,,,1.0001E+12,,,,1,,,,,,,,,
456710,1000098370,90,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Cutting Edge,,72,,,,,1.0001E+11,,,,1,,,,,,,,,
456717,1000098370,160,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,QC2,M5153QC2,Inspection,,4,,,,,1.0001E+12,,,,1,,,,,,,,,
456716,1000098370,150,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,HDR,M5153HDR,Handressing and Painting,,54.9,,,,,1.0001E+12,,,,1,,,,,,,,,
456709,1000098370,80,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Bowl,,96,,,,,1.0001E+11,,,,1,,,,,,,,,
456708,1000098370,70,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Remove Heel Shrouds,,24,,,,,1.0001E+11,,,,1,,,,,,,,,
456707,1000098370,60,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Remove Top Box,,28,,,,,1.0001E+11,,,,1,,,,,,,,,
456706,1000098370,50,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Remove Bowl,,40,,,,,1.0001E+11,,,,1,,,,,,,,,
456715,1000098370,140,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,LBP,M5153LBP,Line Boring Hole Mounting H-link & Arm,,56,,,,,1.0001E+12,,,,1,,,,,,,,,
456714,1000098370,130,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Plat Strip,,48,,,,,1.0001E+12,,,,1,,,,,,,,,
456713,1000098370,120,SFRM-388,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Cover Plate Base Edge,,16,,,,,1.0001E+12,,,,1,,,,,,,,,
517434,1000121518,120,SWRP-748,177-1605 / 109-5508,Anchor Brake Rear,773,"PT. Cipta Kridatama,",Site BIB,HDR,M5153HDR,Handressing,,1,,,,,1.00012E+12,0,,,1,,,,,,,,,
517435,1000121518,130,SWRP-748,177-1605 / 109-5508,Anchor Brake Rear,773,"PT. Cipta Kridatama,",Site BIB,QC2,M5153QC2,Final Inspect,,1,,,,,1.00012E+12,0,,,1,,,,,,,,,
456719,1000098371,2,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,DIS,M5153DIS,Pre Cleaning,,4,,,,,10000983712,,,,1,,,,,,,,,
456718,1000098371,1,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,PPC,,Receive goods unloading,,3,,,,,10000983711,,,,1,,,,,,,,,
456739,1000098371,120,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,HDR,M5153HDR,Handressing,,12,,,,,1.0001E+12,,,,1,,,,,,,,,
456740,1000098371,130,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,QC2,M5153QC2,Final Inspection,,3,,,,,1.0001E+12,,,,1,,,,,,,,,
456738,1000098371,110,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,LBP,M5153LBP,Line Boring Hole Mounting H-link & Arm,,32,,,,,1.0001E+12,,,,1,,,,,,,,,
456737,1000098371,105,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Build Up ID Hole Mounting H-link & arm,,24,,,,,1.0001E+12,,,,1,,,,,,,,,
456736,1000098371,100,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Plat Strip,,48,,,,,1.0001E+12,,,,1,,,,,,,,,
456735,1000098371,90,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Cover Plate Base Edge,,16,,,,,1.0001E+11,,,,1,,,,,,,,,
456734,1000098371,80,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Install Heel Shrouds,,24,,,,,1.0001E+11,,,,1,,,,,,,,,
456733,1000098371,70,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Top Box,,44,,,,,1.0001E+11,,,,1,,,,,,,,,
456732,1000098371,60,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Setting and Welding Bowl,,96,,,,,1.0001E+11,,,,1,,,,,,,,,
456731,1000098371,50,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Remove Heel Shrouds,,24,,,,,1.0001E+11,,,,1,,,,,,,,,
456730,1000098371,40,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Remove Top Box,,28,,,,,1.0001E+11,,,,1,,,,,,,,,
456729,1000098371,30,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,WF3,M5153WF3,Remove Bowl,,40,,,,,1.0001E+11,,,,1,,,,,,,,,
456728,1000098371,20,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,PRM1,M5153PRM1,Bending Materials,,42,,,,,1.0001E+11,,,,1,,,,,,,,,
456727,1000098371,10,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,PRM2,M5153PRM2,Cutting and Profil Material,,23,,,,,1.0001E+11,,,,1,,,,,,,,,
456725,1000098371,8,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,QC2,M5153QC2,Post Inspection,,3,,,,,10000983718,,,,1,,,,,,,,,
456724,1000098371,7,SFRM-389,1-1467,Repair Bucket,,PT. Cipta Kridatama,Site TIA,PP,M5153PAC,Painting and Packing,,16,,,,,10000983717,,,,1,,,,,,,,,
517436,1000120043,10,SHCG-417,334-9883,Piston Ripper Tilt Cylinder Gp,D10T2,Cipta Kridatama PT.,BMB,PPC,,Order material rod,,0,,,,,1.00012E+11,0,,,5,,,,,,,,,
517437,1000120043,20,SHCG-417,334-9883,Piston Ripper Tilt Cylinder Gp,D10T2,Cipta Kridatama PT.,BMB,BSW,M5153BSW,Cut Material,,4,,,,,1.00012E+11,0,,,5,,,,,,,,,
517438,1000120043,30,SHCG-417,334-9883,Piston Ripper Tilt Cylinder Gp,D10T2,Cipta Kridatama PT.,BMB,SYG,M5153COR,Machining OD Piston,,20,,,,,1.00012E+11,0,,,5,,,,,,,,,
517439,1000120043,40,SHCG-417,334-9883,Piston Ripper Tilt Cylinder Gp,D10T2,Cipta Kridatama PT.,BMB,SYG,M5153COR,Machining ID Piston ,,10,,,,,1.00012E+11,0,,,5,,,,,,,,,
517440,1000120043,50,SHCG-417,334-9883,Piston Ripper Tilt Cylinder Gp,D10T2,Cipta Kridatama PT.,BMB,HDR,M5153HDR,Handressing,,1,,,,,1.00012E+11,0,,,5,,,,,,,,,
517441,1000120043,60,SHCG-417,334-9883,Piston Ripper Tilt Cylinder Gp,D10T2,Cipta Kridatama PT.,BMB,QC2,M5153QC2,Inspection,,1,,,,,1.00012E+11,0,,,5,,,,,,,,,
417239,1000078799,10,SFRM-39,368-3870,Overlay Tungsten Tip Bucket (6 Pc),,PT. Trakindo Utama,Adaro,WF3,M5153WF3,Welding overlay tungsten teeth,,12,,,,,1.00008E+11,,,,1,,,update,,,,,,
517994,100012345,30,SSB-01,8J-9445,Piston Hoist Cylinder,777,PT. Trakindo Utama,Site Adaro,SLC,M5071CS1,tes 3,,3,,,,,10001234530,0.27,Tsun,asdf,1,JOB,12,modified,2/2/2026,2/2/2026,,,,
517995,100012345,40,SSB-01,8J-9445,Piston Hoist Cylinder,777,PT. Trakindo Utama,Site Adaro,RAD,M5071DR1,tes 4,,5,,,,,10001234540,0.45,Tsun,asdf,1,JOB,12,modified,2/2/2026,2/2/2026,,,,
515884,100000123,20,SSB-02,Contoh 2,Contoh 2,777,PT. Trakindo Utama,Kuala Kencana,ASY,,Aktivitas 1,,1,,,,,10000012320,0,Tee San,asdf,1,JOB,12,update,,,,,,
515888,100000123,31,SSB-02,Contoh 2,Contoh 2,777,PT. Trakindo Utama,Kuala Kencana,ASY,,Aktivitas 2.1,,2,,,,,10000012331,0,Tee San,asdf,1,JOB,12,update,,,,,,
515886,100000123,40,SSB-02,Contoh 2,Contoh 2,777,PT. Trakindo Utama,Kuala Kencana,BST,,Aktivitas 3,,2.3,,,,,10000012340,0,Tee San,asdf,1,JOB,12,update,,,,,,
515887,100000123,50,SSB-02,Contoh 2,Contoh 2,777,PT. Trakindo Utama,Kuala Kencana,MGN1,,Aktivitas 4,,1,,,,,10000012350,0,Tee San,asdf,1,JOB,12,update,,,,,,
417120,1000078791,23,SDFP-09,,Carrier Differential,,PT. Cipta Kridatama,Site BIB,HDR,,Cleaning handgrinding before weld,,0.25,,,,,1.00008E+11,,,,1,,,update,2/2/2026,2/2/2026,2/6/2026,2/11/2026,1,22
417130,1000078791,50,SDFP-09,,Carrier Differential,,PT. Cipta Kridatama,Site BIB,HB,,Strip ID Bearing Seat 2,,1.5,,,,,1.00008E+11,,,,1,,,update,2/2/2026,2/2/2026,2/6/2026,2/11/2026,1,2
417137,1000078791,69,SDFP-09,,Carrier Differential,,PT. Cipta Kridatama,Site BIB,BLS,,Blasting,,1,,,,,1.00008E+11,,,,1,,,update,2/2/2026,2/2/2026,2/6/2026,2/11/2026,1,3
510972,1000120119,20,BHSC-1111,,Piston Hoist Cylinder,,,,,,Blasting,,1,,,,,1.00012E+11,,,,1,,,update,2/2/2026,2/2/2026,2/2/2026,2/5/2026,0.2,44
417148,1000078791,120,SDFP-09,,Carrier Differential,,PT. Cipta Kridatama,Site BIB,HB,,Machining Bearing Seat 2,,6,,,,,1.00008E+12,,,,1,,,update,2/2/2026,2/2/2026,2/6/2026,2/11/2026,1,44
510994,1000120119,240,BHSC-1111,,Piston Hoist Cylinder,,,,,,SAW,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510973,1000120119,30,BHSC-1111,,Piston Hoist Cylinder,,,,,,Bandsaw,,1,,,,,1.00012E+11,,,,1,,,update,2/2/2026,2/2/2026,2/3/2026,2/5/2026,0.5,123
510974,1000120119,40,BHSC-1111,,Piston Hoist Cylinder,,,,,,Disassembly,,1,,,,,1.00012E+11,,,,1,,,update,2/2/2026,2/2/2026,2/4/2026,2/5/2026,0.6,25
510976,1000120119,60,BHSC-1111,,Piston Hoist Cylinder,,,,,,Magnum,,1,,,,,1.00012E+11,,,,1,,,update,2/2/2026,2/2/2026,,,,
510977,1000120119,70,BHSC-1111,,Piston Hoist Cylinder,,,,,,Turning Lathe 3M,,1,,,,,1.00012E+11,,,,1,,,update,2/2/2026,2/2/2026,,,,
510978,1000120119,80,BHSC-1111,,Piston Hoist Cylinder,,,,,,Big Spindle Lathe,,1,,,,,1.00012E+11,,,,1,,,update,2/2/2026,2/2/2026,,,,
510979,1000120119,90,BHSC-1111,,Piston Hoist Cylinder,,,,,,Dechrome,,1,,,,,1.00012E+11,,,,1,,,update,2/3/2026,2/3/2026,,,,
510980,1000120119,100,BHSC-1111,,Piston Hoist Cylinder,,,,,,Chrome,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510981,1000120119,110,BHSC-1111,,Piston Hoist Cylinder,,,,,,Milling Machine,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510982,1000120119,120,BHSC-1111,,Piston Hoist Cylinder,,,,,,Handressing,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510983,1000120119,130,BHSC-1111,,Piston Hoist Cylinder,,,,,,Honing,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510984,1000120119,140,BHSC-1111,,Piston Hoist Cylinder,,,,,,Line Boring,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510985,1000120119,150,BHSC-1111,,Piston Hoist Cylinder,,,,,,Metal Spray,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510986,1000120119,160,BHSC-1111,,Piston Hoist Cylinder,,,,,,Painting Packing,,1,,,,,1.00012E+12,,,,1,,,update,2/3/2026,2/3/2026,,,,
510987,1000120119,170,BHSC-1111,,Piston Hoist Cylinder,,,,,,Polisher,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510988,1000120119,180,BHSC-1111,,Piston Hoist Cylinder,,,,,,Polisher,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510989,1000120119,190,BHSC-1111,,Piston Hoist Cylinder,,,,,,Bending,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510990,1000120119,200,BHSC-1111,,Piston Hoist Cylinder,,,,,,Flame Cutting,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510991,1000120119,210,BHSC-1111,,Piston Hoist Cylinder,,,,,,Pre Inspect,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510992,1000120119,220,BHSC-1111,,Piston Hoist Cylinder,,,,,,Post / Final Inspect,,1,,,,,1.00012E+12,,,,1,,,update,2/4/2026,2/4/2026,,,,
510995,1000120119,250,BHSC-1111,,Piston Hoist Cylinder,,,,,,Vertical Lathe,,1,,,,,1.00012E+12,,,,1,,,update,2/5/2026,2/5/2026,,,,
510996,1000120119,260,BHSC-1111,,Piston Hoist Cylinder,,,,,,Welding Fabrikasi,,1,,,,,1.00012E+12,,,,1,,,update,2/5/2026,2/5/2026,,,,
510997,1000120119,270,BHSC-1111,,Piston Hoist Cylinder,,,,,,Gouging,,1,,,,,1.00012E+12,,,,1,,,update,2/5/2026,2/5/2026,,,,
510998,1000120119,280,BHSC-1111,,Piston Hoist Cylinder,,,,,,ID Weld,,1,,,,,1.00012E+12,,,,1,,,update,2/5/2026,2/5/2026,,,,
511000,1000120119,300,BHSC-1111,,Piston Hoist Cylinder,,,,,,General Welding,,1,,,,,1.00012E+12,,,,1,,,update,2/5/2026,2/5/2026,,,,
417127,1000078791,38,SDFP-09,,Carrier Differential,,PT. Cipta Kridatama,Site BIB,ASY,,Install Cap Bearing 2,,1,,,,,1.00008E+11,,,,1,,,update,2/2/2026,2/2/2026,2/6/2026,,,
